title,release_year,runtime
Entity,2012.0,87.0
House III: The Horror Show,1989.0,95.0
Legendary,2010.0,107.0
Millie,1931.0,85.0
Stranger on the Prowl,1952.0,90.0
The War Boys,2009.0,92.0
The Entitled,2011.0,91.0
The Magic of Ordinary Days,2005.0,120.0
Ratko: The Dictator's Son,2009.0,82.0
The Captive,2014.0,112.0
The Scribbler,2014.0,88.0
Benigni,2009.0,8.0
Ilo Ilo,2013.0,99.0
Predestination,2014.0,97.0
Jack and the Cuckoo-Clock Heart,2013.0,94.0
The Red Tent,1969.0,158.0
Facing Fear,2013.0,23.0
Moomins on the Riviera,2014.0,80.0
Grace Unplugged,2013.0,102.0
The Return of Dracula,1958.0,77.0
Podwórka,2009.0,31.0
It's My Mother's Birthday Today,2008.0,5.0
Spare Bed-Room,1969.0,15.0
Skhizein,2008.0,13.0
No Time for Nuts,2006.0,7.0
A Christmas Memory,1997.0,96.0
Alien Nation: The Udara Legacy,1997.0,90.0
Alien Predators,1985.0,90.0
Appointment in Tokyo,1945.0,56.0
The Children of Noisy Village,1986.0,90.0
More About the Children of Noisy Village,1987.0,89.0
The Haunted Castle,1969.0,82.0
Justin and the Knights of Valour,2013.0,90.0
The Bride from Hades,1968.0,89.0
Bad Grandpa .5,2014.0,76.0
The Swan Princess: Escape from Castle Mountain,1997.0,71.0
Barnacle Bill,1941.0,90.0
The Odd Couple,1979.0,97.0
The Lady and the Reaper,2009.0,8.0
Ward 13,2003.0,15.0
Rabbit,2005.0,9.0
What We Do in the Shadows,2014.0,86.0
The Dark Horse,2014.0,124.0
Corn Island,2014.0,100.0
Celine: Through the Eyes of the World,2010.0,120.0
Challenge to Lassie,1949.0,76.0
The Newburgh Sting,2014.0,87.0
RiP!: A Remix Manifesto,2009.0,86.0
The Best of Me,2014.0,117.0
John Wick,2014.0,101.0
Plastic,2014.0,102.0
Two Weeks in Another Town,1962.0,107.0
Reclaim,2014.0,96.0
Good for Nothing,2011.0,92.0
Snakes and Earrings,2008.0,123.0
The Judge,2014.0,141.0
The Disappearance of Eleanor Rigby: Them,2014.0,119.0
Love Is Strange,2014.0,98.0
All the World's Memory,1956.0,21.0
The Kids,1957.0,18.0
Antoine and Colette,1962.0,29.0
The Culture High,2014.0,120.0
Recipe for Love,2014.0,81.0
Mount Head,2002.0,10.0
Fury,2014.0,135.0
My Boyfriends' Dogs,2014.0,84.0
The Salvation,2014.0,100.0
S.I.S.,2008.0,79.0
Grace of Monaco,2014.0,103.0
Torn,2013.0,80.0
St. Vincent,2014.0,102.0
Berlin Babylon,2001.0,88.0
Young Ones,2014.0,100.0
Amazon Jack 3: Jungo Goes Bananas,2007.0,72.0
Land Ho!,2014.0,96.0
The Mine,2013.0,95.0
Mine Games,2012.0,88.0
Charlie Chan at the Race Track,1936.0,70.0
Charlie Chan at the Wax Museum,1940.0,63.0
Charlie Chan at Treasure Island,1939.0,72.0
City in Darkness,1939.0,75.0
Charlie Chan in Honolulu,1938.0,67.0
(A)Sexual,2011.0,75.0
The Donkey's Hide,1982.0,79.0
Kiljusen herrasväki,1981.0,103.0
The Purple Ball,1987.0,77.0
Sleeping Beauty,2014.0,89.0
Stage Fright,2014.0,89.0
The Chaperone,2011.0,103.0
The Swan Princess: The Mystery of the Enchanted Kingdom,1998.0,71.0
Charlie Chan in Panama,1940.0,66.0
Charlie Chan in Paris,1935.0,72.0
Charlie Chan in Reno,1939.0,70.0
Charlie Chan in Rio,1941.0,60.0
The Chinese Cat,1944.0,66.0
Charlie Chan on Broadway,1937.0,68.0
The Wise Kids,2011.0,91.0
A Modern Coed,1966.0,13.0
Advertising and the End of the World,1998.0,46.0
"Tough Guise: Violence, Media & the Crisis in Masculinity",1999.0,82.0
The Chair,2007.0,89.0
Jungledyret,1993.0,73.0
Miss and the Doctors,2013.0,100.0
The Black Sleep,1956.0,82.0
Grave Secrets,1989.0,90.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,81.0
Charlie Chan's Chance,1932.0,73.0
Charlie Chan's Courage,1934.0,70.0
My Brother the Terrorist,2014.0,0.0
The Brothers Rico,1957.0,92.0
El malvado Carabel,1956.0,81.0
Left Behind,2014.0,110.0
"Presentation, or Charlotte and Her Steak",1960.0,12.0
Mariya,1975.0,41.0
Pleasure Party,1975.0,97.0
My Father And The Man In Black,2013.0,87.0
Blind,2014.0,96.0
10 Minutes,2002.0,10.0
(Absolutions) Pipilotti's Mistakes,1988.0,11.0
Motivational Growth,2013.0,104.0
"Dance Party, USA",2006.0,66.0
Tour de Force,2014.0,95.0
Harmontown,2014.0,95.0
You Killed Me First,1985.0,11.0
Extraterrestrial,2014.0,101.0
Loner,2008.0,117.0
Blackbird,2012.0,103.0
The Whip Hand,1951.0,82.0
The Rewrite,2014.0,107.0
Alien Abduction,2014.0,85.0
The Mummy's Shroud,1967.0,90.0
The Creeping Terror,1964.0,77.0
Why Me?,1990.0,87.0
Blood from the Mummy's Tomb,1971.0,94.0
Judgement Day,1983.0,4.0
Violette,1978.0,124.0
Ouija,2014.0,89.0
Stop at Nothing: The Lance Armstrong Story,2014.0,100.0
Leave the World Behind,2014.0,90.0
A Star for Two,1991.0,95.0
Films to Keep You Awake: The Baby's Room,2006.0,77.0
Hugo the Movie Star,1996.0,72.0
S.W.A.T.: Firefight,2011.0,89.0
Nightcrawler,2014.0,117.0
The Condemned,2013.0,80.0
Child of God,2014.0,104.0
Blondie on a Budget,1940.0,72.0
Breaktime,1972.0,14.0
Two Solutions for One Problem,1975.0,5.0
The Chorus,1982.0,17.0
The Seventh Brother,1991.0,76.0
Darkside Blues,1994.0,83.0
Felix The Cat: The Movie,1988.0,82.0
Big Hero 6,2014.0,102.0
The Bat,1926.0,86.0
Disaster L.A.: The Last Zombie Apocalypse Begins Here,2014.0,82.0
Dream Home,2010.0,96.0
Marshland,2014.0,105.0
Alone For Christmas,2013.0,82.0
Archangel,2005.0,133.0
The Flanagan Boy,1953.0,81.0
Blue Denim,1959.0,89.0
The Book of Life,2014.0,95.0
"Love, Rosie",2014.0,102.0
Young Detective Dee: Rise of the Sea Dragon,2013.0,133.0
The Dancing Masters,1943.0,0.0
Hard Sun,2014.0,95.0
"Like Sunday, Like Rain",2014.0,104.0
Time Lapse,2014.0,104.0
Winterhawk,1975.0,98.0
National Theatre Live: Frankenstein,2011.0,132.0
Mad Monster Party?,1967.0,95.0
A Very Social Secretary,2005.0,0.0
Blindfold,1965.0,102.0
Turning Tide,2013.0,97.0
Cry Baby Lane,2000.0,96.0
The Hire: Star,2001.0,7.0
The Cat Came Back,1988.0,7.0
The Big Snit,1985.0,10.0
TINY: A Story About Living Small,2013.0,62.0
Ex Machina,2015.0,108.0
They Have Escaped,2014.0,101.0
Separation City,2009.0,107.0
Crippled Avengers,1978.0,100.0
Runaway,2009.0,9.0
Strange Invaders,2002.0,8.0
Thief of Damascus,1952.0,78.0
Stunt Rock,1978.0,86.0
A Cube of Sugar,2012.0,116.0
Dead Men Walk,1943.0,64.0
Inserts,1975.0,117.0
Heart Beat,1980.0,110.0
The Bridge,2008.0,100.0
A Fistful of Fingers,1995.0,78.0
Before I Disappear,2014.0,100.0
Crimes Against Humanity,2014.0,77.0
Mission Congo,2013.0,68.0
Beneath,2013.0,89.0
Great Guns,1941.0,74.0
The White Reindeer,1952.0,74.0
Jitterbugs,1943.0,75.0
The Proud Valley,1940.0,76.0
Breaking and Entering,2011.0,88.0
Bronx Obama,2014.0,91.0
Calling Dr. Gillespie,1942.0,89.0
Charlie Chan's Greatest Case,1933.0,70.0
Mr Hublot,2013.0,11.0
Mr. Turner,2014.0,150.0
Bound by Flesh,2012.0,95.0
Copenhagen,2014.0,98.0
Serial Killer Culture,2014.0,110.0
Charlie Chan's Murder Cruise,1940.0,77.0
Charlie Chan's Secret,1936.0,72.0
Charlotte's Web 2: Wilbur's Great Adventure,2003.0,79.0
Hue and Cry,1947.0,82.0
Come and Go,2003.0,179.0
The Last Dive,1992.0,88.0
Mercy,2014.0,79.0
The Red Beret,1953.0,88.0
Hawaiian Vacation,2011.0,6.0
Maggie Simpson in The Longest Daycare,2012.0,5.0
Small Fry,2011.0,7.0
9,2005.0,11.0
Wyatt Earp's Revenge,2012.0,92.0
The Sniper,2009.0,90.0
Madame Bovary,2000.0,180.0
Cambridge Spies,2003.0,235.0
Calm at Sea,2012.0,90.0
Animal,2005.0,103.0
The Wedding Video,2012.0,94.0
Young Goethe in Love,2010.0,100.0
The Crew,2008.0,117.0
The Hit List,2011.0,90.0
The Prodigy,2005.0,120.0
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013.0,80.0
A Better Tomorrow III: Love and Death in Saigon,1989.0,114.0
The Marine 2,2009.0,95.0
The Delivery,1999.0,99.0
Dead in Tombstone,2013.0,100.0
Seal Team Eight: Behind Enemy Lines,2014.0,98.0
Louis & Luca and the Snow Machine,2013.0,76.0
Doctor Strange,2007.0,76.0
Barbie: A Perfect Christmas,2011.0,74.0
LEGO Hero Factory: Savage Planet,2011.0,45.0
LEGO Hero Factory: Rise of the Rookies,2010.0,88.0
Tom Sawyer,2000.0,89.0
King Solomon's Mines,2004.0,173.0
Santa Claus and the Magic Drum,1996.0,51.0
The Land Before Time IV: Journey Through the Mists,1996.0,74.0
The Land Before Time V: The Mysterious Island,1997.0,74.0
The Land Before Time VI: The Secret of Saurus Rock,1998.0,77.0
An American Tail: The Treasure of Manhattan Island,1998.0,96.0
An American Tail: The Mystery of the Night Monster,1999.0,78.0
Stranded,2013.0,84.0
Special Forces,2003.0,93.0
Category 7: The End of the World,2005.0,169.0
The Jayne Mansfield Story,1980.0,100.0
The Marine 3: Homefront,2013.0,86.0
The Stoker,2010.0,83.0
Blind Man's Bluff,2005.0,111.0
These Final Hours,2014.0,87.0
Generation War,2013.0,270.0
Kung Fu Dunk,2008.0,100.0
Haider,2014.0,150.0
The Fifth Season,2012.0,93.0
Auschwitz: The Nazis and the 'Final Solution',2005.0,285.0
Puerto Vallarta Squeeze,2003.0,117.0
Soccer Dog 2: European Cup,2004.0,0.0
Going Back,2001.0,113.0
The Fraternity,2002.0,100.0
American Soldiers: A Day in Iraq,2005.0,103.0
"Kumiko, the Treasure Hunter",2015.0,105.0
The Great Match,2006.0,88.0
Stereo,2014.0,95.0
The Guardians,2012.0,133.0
Starship Invasions,1977.0,89.0
History of the Eagles,2013.0,186.0
Paradise: Love,2012.0,120.0
Beyond the Border,2011.0,122.0
Everything Will Be Fine,2010.0,90.0
The Hour of the Lynx,2013.0,93.0
The Young Savages,1961.0,103.0
Rage,1972.0,100.0
Good Luck. And Take Care of Each Other,2012.0,100.0
Chasing Madoff,2010.0,91.0
Chasing Rainbows,1930.0,100.0
Chatterbox,1936.0,68.0
Northern Soul,2014.0,102.0
Checking Out,2006.0,94.0
Children of the Corn,2009.0,92.0
Children of the Corn 666: Isaac's Return,1999.0,82.0
Children of the Corn V: Fields of Terror,1998.0,83.0
Children of the Corn: Genesis,2011.0,95.0
Children of the Corn: Revelation,2001.0,82.0
Chile Can Do It,2008.0,85.0
Christine,1958.0,100.0
Christmas in Connecticut,1992.0,93.0
Christmas Oranges,2012.0,100.0
Cleopatra,2003.0,104.0
Cleopatra,1999.0,177.0
A French Gigolo,2008.0,105.0
Coach,2010.0,0.0
Code Name: Emerald,1985.0,95.0
Cohen and Tate,1988.0,86.0
Cold Around the Heart,1997.0,96.0
Cold Blooded,2012.0,87.0
Cold Heart,2001.0,95.0
"Cole Younger, Gunfighter",1958.0,78.0
Intersections,2013.0,101.0
Torture Garden,1967.0,96.0
British Sounds,1970.0,54.0
Here and Elsewhere,1976.0,53.0
Meetin' WA,1986.0,26.0
Keep Your Right Up,1987.0,82.0
A Night in the Show,1915.0,25.0
By the Sea,1915.0,15.0
Mabel's Married Life,1914.0,17.0
Lettera Amorosa,1995.0,5.0
The Ballad of Johnny Guitar,1996.0,3.0
Conserva Acabada,1990.0,12.0
The Love of the Three Pomegranates,1979.0,25.0
Sophia de Mello Breyner Andresen,1969.0,19.0
Death of a Nation - The Timor Conspiracy,1994.0,60.0
The Secret Country: The First Australians Fight Back,1986.0,60.0
Elsk meg i morgen,2005.0,90.0
Colt .45,1950.0,74.0
Colt Comrades,1943.0,67.0
Coming Soon,1999.0,96.0
Complicit,2013.0,99.0
Compulsion,2013.0,88.0
Concrete Blondes,2013.0,92.0
Coney Island,1943.0,96.0
Olive Kitteridge,2014.0,233.0
Leviathan,2014.0,140.0
The Russian Novel,2013.0,140.0
Still Life,2013.0,92.0
Electronic Labyrinth THX 1138 4EB,1967.0,15.0
Level Five,1997.0,106.0
Foxcatcher,2014.0,134.0
Baby Needs a New Pair of Shoes,1974.0,86.0
Illusion of Blood,1965.0,76.0
Ladies of Leisure,1930.0,99.0
Reign of Assassins,2010.0,117.0
Everybody Dies But Me,2008.0,80.0
Bank Holiday,1938.0,86.0
The Emperor's Candlesticks,1937.0,89.0
Romance in Manhattan,1935.0,73.0
Sazen Tange and the Pot Worth a Million Ryo,1935.0,92.0
The Princess Comes Across,1936.0,76.0
It's Love I'm After,1937.0,90.0
Thirty Day Princess,1934.0,74.0
You Belong to Me,1941.0,94.0
Personal Property,1937.0,84.0
Wolf Creek 2,2013.0,106.0
Two-Faced Woman,1941.0,90.0
Love Is News,1937.0,77.0
Dark Journey,1937.0,77.0
Storm Warning,2007.0,86.0
Blind Alley,1939.0,69.0
The Last Journey,1936.0,66.0
The Clinic,2010.0,94.0
Zulu,2013.0,110.0
The Road to Glory,1936.0,103.0
The Sign of Four: Sherlock Holmes' Greatest Case,1932.0,75.0
Walking With Dinosaurs,2013.0,87.0
"Ultramarines: A Warhammer 40,000 Movie",2010.0,76.0
Secret of the Wings,2012.0,92.0
Tinker Bell and the Lost Treasure,2009.0,81.0
Tyson,1995.0,110.0
The Conductor,2012.0,86.0
Tsar,2009.0,119.0
Taxi Blues,1990.0,110.0
Confessions of an Opium Eater,1962.0,85.0
Confidence Girl,1952.0,81.0
Confidentially Connie,1953.0,74.0
Convicted,1931.0,63.0
Convicts,1991.0,93.0
Cool Blue,1990.0,87.0
Cool Dog,2011.0,88.0
Coral Reef Adventure,2003.0,46.0
Cougar Club,2007.0,93.0
Courage of Lassie,1946.0,92.0
Wuthering Heights,2009.0,142.0
Cowgirls n' Angels,2012.0,92.0
Craig Ferguson: Does This Need to Be Said?,2011.0,65.0
Crash Dive,1997.0,87.0
D.L. Hughley: Reset,2012.0,58.0
Dane Cook: Vicious Circle,2006.0,132.0
Crazy,2008.0,106.0
Crazy Eights,2006.0,80.0
And So It Is,1966.0,75.0
Crazy Mama,1975.0,83.0
Crime and Punishment,1983.0,93.0
Light Years Away,1981.0,107.0
Crime and Punishment,2002.0,126.0
Critic's Choice,1963.0,100.0
Cutaway,2000.0,104.0
Sniper: Legacy,2014.0,94.0
Catch Hell,2014.0,98.0
Pentimento,1979.0,78.0
You're Not You,2014.0,104.0
Crime in the Streets,1956.0,91.0
Crisis,1950.0,95.0
Cross My Heart,1987.0,0.0
Crush,2009.0,82.0
Crush,2013.0,94.0
Cry 'Havoc',1943.0,97.0
Cry of the City,1948.0,95.0
Curandero,2005.0,92.0
Cyborg 3: The Recycler,1995.0,90.0
Cyborg Cop II,1994.0,93.0
Cyborg Cop III,1995.0,94.0
Dana Carvey: Squatting Monkeys Tell No Lies,2008.0,55.0
Dave Attell: Captain Miserable,2007.0,58.0
Dakota's Summer,2014.0,91.0
Danger Zone,1996.0,92.0
Dangerous Money,1946.0,66.0
Muddy River,1981.0,105.0
Stonehearst Asylum,2014.0,112.0
Russia 88,2009.0,0.0
Strawberry Wine,2009.0,109.0
The Third Half,2012.0,113.0
A Star Athlete,1937.0,64.0
Snake Woman's Curse,1968.0,85.0
Aglaya,2012.0,110.0
Tangerines,2013.0,87.0
Life Partners,2014.0,95.0
Anatomy of a Love Seen,2014.0,86.0
The Snow Woman,1968.0,79.0
Drive Hard,2014.0,96.0
The Ghost Story of Oiwa's Spirit,1961.0,94.0
An Apology to Elephants,2013.0,40.0
Ecstasy in Entropy,1999.0,17.0
Air Raid Wardens,1943.0,67.0
Alias the Doctor,1932.0,61.0
Now!,1965.0,5.0
Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku',2006.0,40.0
Captain January,1924.0,64.0
Lion's Heart,2013.0,100.0
Dark of the Sun,1968.0,100.0
"C'est La Vie, Mon Cheri",1993.0,105.0
Frisco Kid,1935.0,77.0
Hateship Loveship,2013.0,103.0
Hearts Divided,1936.0,76.0
How the Toys Saved Christmas,1996.0,92.0
Ice Castles,2010.0,95.0
In Secret,2013.0,101.0
It's a Small World,1950.0,74.0
Kickboxer 5: The Redemption,1995.0,87.0
Kiki,1926.0,108.0
Kiki,1931.0,87.0
My Prairie Home,2013.0,76.0
The Rolling Stones - Let's Spend the Night Together,1982.0,94.0
Man for a Day,2012.0,96.0
Hawaii,2013.0,106.0
The Skinny,2012.0,103.0
Remington and the Curse of the Zombadings,2011.0,96.0
Out in the Dark,2012.0,96.0
We Are The Nobles,2013.0,108.0
The Returned,2013.0,98.0
52 Tuesdays,2014.0,114.0
Everybody's Got Somebody... Not Me,2012.0,95.0
The True Story of Puss 'n Boots,2009.0,82.0
Die Fighting,2014.0,110.0
The Possession of Michael King,2014.0,83.0
New Kids Nitro,2011.0,78.0
Mission London,2010.0,107.0
The Broken Jug,1937.0,86.0
Master Harold... and the Boys,2010.0,87.0
Mohawk,1956.0,79.0
Navy Blues,1929.0,77.0
Our Mother's House,1967.0,100.0
Over the Brooklyn Bridge,1984.0,108.0
Circus,1936.0,94.0
Stalingrad,2013.0,131.0
Scarecrow,2013.0,85.0
Small Time,2014.0,95.0
So Long Letty,1929.0,64.0
Laser Mission,1989.0,84.0
Soldier of Fortune,1955.0,96.0
Il soldato di ventura,1976.0,95.0
The Dark Past,1948.0,75.0
The Disembodied,1957.0,73.0
The Rag Man,1925.0,68.0
The Secret Invasion,1964.0,95.0
The Sweet Ride,1968.0,110.0
The Whistler,1944.0,59.0
Young Tom Edison,1940.0,86.0
The Youngest Profession,1943.0,82.0
"Dance, Fools, Dance",1931.0,80.0
Dangerous When Wet,1953.0,95.0
L'inferno,1911.0,68.0
Dante's Inferno,2007.0,88.0
Dark Alibi,1946.0,61.0
David Spade: Take the Hit,1998.0,56.0
Day of the Evil Gun,1968.0,95.0
Death In Love,2008.0,97.0
Do Not Disturb,1965.0,102.0
"Double, Double, Toil and Trouble",1993.0,96.0
Dark Fields,2009.0,110.0
Dark House,2014.0,102.0
The Emperor of California,1936.0,97.0
Free Fall,2013.0,100.0
Advanced Style,2014.0,75.0
Dr Jekyll & Sister Hyde,1971.0,97.0
Dead Snow 2: Red vs. Dead,2014.0,100.0
David Cross: The Pride Is Back,1999.0,55.0
Dawn Rider,2012.0,94.0
Day of Wrath,2006.0,109.0
Dead Heat,2002.0,120.0
Twice-Told Tales,1963.0,120.0
Decoder,1984.0,87.0
Faceless,1987.0,98.0
Deadly Dreams,1988.0,79.0
Prime Evil,1988.0,83.0
Dead Hooker in a Trunk,2009.0,92.0
Dead Man's Eyes,1944.0,64.0
Dead Men Tell,1941.0,61.0
Elle: A Modern Cinderella Tale,2011.0,90.0
Zatôichi: The Blind Swordsman,1989.0,116.0
Zanjeer,1973.0,146.0
Youngblood,1978.0,90.0
Young Man with a Horn,1950.0,112.0
Young Cassidy,1965.0,110.0
Volga - Volga,1938.0,104.0
The Inhabited Island 2: Rebellion,2009.0,99.0
Stromberg - Der Film,2014.0,123.0
You Are the Apple of My Eye,2011.0,105.0
Hamilton: In the Interest of the Nation,2012.0,109.0
Out of Bounds,2011.0,73.0
Dead of the Nite,2013.0,0.0
Jolly Fellows,1934.0,96.0
7eventy 5ive,2007.0,100.0
Deadfall,1968.0,120.0
DeadHeads,2011.0,94.0
Deadline,2004.0,90.0
Secret,2007.0,101.0
Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,2011.0,144.0
Deadline,2013.0,83.0
Deadline,2012.0,95.0
Deadline at Dawn,1946.0,83.0
Deal,2008.0,85.0
Dear Brigitte,1965.0,100.0
Death of a Scoundrel,1956.0,119.0
Death Racers,2008.0,90.0
Death Valley Rangers,1943.0,59.0
Death Warrior,2009.0,90.0
Deja Vu,1985.0,94.0
Deliver Us from Evil,2009.0,100.0
Last Passenger,2013.0,96.0
The Hanoi Hilton,1987.0,126.0
"Fat, Sick & Nearly Dead 2",2014.0,89.0
Serena,2014.0,102.0
Queens Of Evil,1970.0,90.0
The Four Feathers,1978.0,100.0
Callan,1974.0,106.0
The Violent Enemy,1967.0,94.0
The Imitation Game,2014.0,113.0
Inherent Vice,2014.0,148.0
Labyrinth of Lies,2014.0,122.0
Battle of the Warriors,2006.0,133.0
Confucius,2010.0,125.0
Babysitting,2014.0,85.0
Curse of the Fly,1965.0,86.0
The Devil-Ship Pirates,1964.0,86.0
The Brides of Fu Manchu,1966.0,94.0
Witchcraft,1964.0,79.0
Rudderless,2014.0,105.0
Jackboots on Whitehall,2010.0,87.0
Likainen pommi,2011.0,83.0
The Hunger Games: Mockingjay - Part 1,2014.0,123.0
Jules Verne's Rocket to the Moon,1967.0,95.0
"Give 'em Hell, Malone",2009.0,96.0
Son of the White Mare,1981.0,81.0
Samson & Sally,1984.0,63.0
The Little Fox,1981.0,74.0
Gett: The Trial of Viviane Amsalem,2014.0,115.0
Rosewater,2014.0,103.0
Valley Uprising,2014.0,99.0
United States of Secrets (Part One): The Program,2014.0,114.0
Sex Ed,2014.0,90.0
The Apocalypse,2002.0,180.0
A Good Marriage,2014.0,103.0
The Way He Looks,2014.0,100.0
Love and Honor,2013.0,92.0
Remember Sunday,2013.0,96.0
The Gilded Cage,2013.0,90.0
Beauty Prize,1930.0,93.0
Romance,1930.0,76.0
Illicit,1931.0,79.0
Other Men's Women,1931.0,71.0
The Beast of the City,1932.0,86.0
The Cabin in the Cotton,1932.0,78.0
The Man Who Played God,1932.0,80.0
Exodus: Gods and Kings,2014.0,150.0
Darfur,2009.0,98.0
Max Schmeling,2010.0,118.0
Trash,2014.0,112.0
Frozen Days,2005.0,90.0
Wild Tales,2014.0,125.0
Summer Days With Coo,2007.0,138.0
Ambition,2014.0,6.0
Head Over Heels,2012.0,10.0
Patema Inverted,2013.0,98.0
Fed Up,2014.0,92.0
The Oblong Box,1969.0,91.0
"Yobi, The Five-Tailed Fox",2007.0,86.0
The Savior,1971.0,90.0
Arcana,1972.0,102.0
Whoregasm,1988.0,12.0
Police State,1987.0,18.0
Kiss Me Goodbye,1986.0,0.0
The Male Animal,1942.0,101.0
Rio Rita,1942.0,91.0
The Fighting 69th,1940.0,90.0
Riley Rewind,2013.0,50.0
My Gun Is Quick,1957.0,90.0
Werner - Beinhart!,1990.0,93.0
Jetsons: The Movie,1990.0,82.0
Thesis on a Homicide,2013.0,102.0
Freedom,2009.0,111.0
Whole Lotta Sole,2012.0,94.0
Thrust in Me,1985.0,8.0
Bo Burnham: what.,2013.0,60.0
Magic Camp,2012.0,85.0
The Wild World of Lydia Lunch,1983.0,20.0
The Reunion,2013.0,88.0
Embracing,1992.0,40.0
Katatsumori,1994.0,39.0
Ski School,1990.0,95.0
See Heaven,1995.0,10.0
Sun on the Horizon,1996.0,45.0
Paths of Hate,2011.0,10.0
Bloody Birthday,1981.0,85.0
Ski Patrol,1990.0,91.0
Long Way Round,2004.0,294.0
Dumb and Dumber To,2014.0,110.0
The Legend of Sarila,2013.0,80.0
Imago mortis,2009.0,0.0
The Gun That Won the West,1955.0,71.0
The Longest Week,2014.0,86.0
Gunfighters,1947.0,87.0
Tales of the Grim Sleeper,2014.0,105.0
The Yes Men Are Revolting,2014.0,90.0
God is the Bigger Elvis,2012.0,37.0
The Wicker Tree,2011.0,96.0
The Green,2011.0,90.0
The Damned,2013.0,87.0
Deliver Us from Evil,1973.0,75.0
Miss Meadows,2014.0,88.0
Too Many Cooks,2014.0,11.0
Murder Over New York,1940.0,65.0
Repentance,2014.0,90.0
Quantum Love,2014.0,81.0
Cass,2008.0,108.0
Dorothy Mills,2008.0,102.0
Dear White People,2014.0,108.0
The Man Who Loved Yngve,2008.0,90.0
Camino,2008.0,143.0
Alucarda,1977.0,74.0
Painted Skin,2008.0,103.0
One Chance,2013.0,103.0
Rent: Filmed Live on Broadway,2008.0,165.0
Columbus Day,2008.0,90.0
An Empress and the Warriors,2008.0,99.0
Lucky Them,2013.0,96.0
Dil Bole Hadippa!,2009.0,148.0
Border Café,2005.0,105.0
Last Weekend,2014.0,94.0
May in the Summer,2013.0,100.0
"Nono, the Zigzag Kid",2012.0,90.0
Tip Top,2013.0,106.0
October Gale,2014.0,91.0
Musicwood,2012.0,80.0
Liar's Dice,2014.0,104.0
How Do You Write a Joe Schermann Song,2012.0,104.0
Calloused Hands,2013.0,100.0
BFFs,2014.0,90.0
Winter in the Blood,2013.0,98.0
The Theory of Everything,2014.0,123.0
Amira & Sam,2014.0,90.0
Love Sick Love,2012.0,83.0
Double Tide,2009.0,99.0
"Moscow, Belgium",2008.0,102.0
Brigham Young,1940.0,114.0
Johnny Apollo,1940.0,94.0
It All Came True,1940.0,97.0
Doctor Who: The Time of the Doctor,2013.0,60.0
Dolphin Tale 2,2014.0,107.0
Lucky Partners,1940.0,99.0
Ahí está el detalle,1940.0,112.0
Demoted,2011.0,94.0
Deranged,2012.0,78.0
When the Game Stands Tall,2014.0,115.0
Aashiqui 2,2013.0,132.0
ABCs of Death 2,2014.0,125.0
Neurons to Nirvana,2013.0,69.0
Fillmore,1972.0,105.0
The Flyboys,2008.0,118.0
The Last Word,2008.0,90.0
Dream Boy,2008.0,88.0
TBS,2008.0,90.0
Take the Trash,2008.0,80.0
Les invincibles,2013.0,0.0
Miserere,2013.0,106.0
Queens of the Ring,2013.0,97.0
The New Girlfriend,2014.0,105.0
"Sex, Love & Therapy",2014.0,0.0
Red Mist,2008.0,98.0
"Bangkok, We Have A Problem!",2014.0,93.0
Real Time,2008.0,80.0
Ragnarok,2013.0,120.0
Secrets Of State,2008.0,100.0
Farm House,2008.0,92.0
A Matador's Mistress,2008.0,92.0
A Kind of America 2,2008.0,110.0
Parasomnia,2008.0,103.0
Fast Track: No Limits,2008.0,96.0
20th Century Boys - Chapter 1: Beginning of the End,2008.0,142.0
